month,format,device_type,bid_type,network_id,advertiser_category, spend , impressions ,clicks,measurable_imps,viewable_imps,engagements,video_start,video_complete,conversions, audio_start ,audio_complete
2019-09-01,display,mobile-web,cpm,87,Food & Drink,131.91,"32,287",53,3384,2587,17,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,94,Business,685.88,"326,951",245,48474,30007,38,0,0,2,0,0
2019-09-01,display,mobile-web,cpm,94,Health & Fitness,394.1,"109,894",70,11447,6782,6,0,0,1,0,0
2019-09-01,display,mobile-web,cpm,94,Food & Drink,61.07,"34,885",20,2556,1855,3,0,0,1,0,0
2019-09-01,display,mobile-web,cpm,95,Business,876.48,"224,562",597,24100,9510,86,0,0,7,0,0
2019-09-01,display,mobile-web,cpm,95,Health & Fitness,695.73,"133,641",304,13368,5102,49,0,0,9,0,0
2019-09-01,display,mobile-web,cpm,95,Food & Drink,194.99,"37,650",88,3381,1867,22,0,0,1,0,0
2019-09-01,display,mobile-web,cpm,106,Business,572.17,"156,590",137,0,0,17,0,0,5,0,0
2019-09-01,display,mobile-web,cpm,106,Health & Fitness,433.51,"113,426",80,0,0,8,0,0,1,0,0
2019-09-01,display,mobile-web,cpm,106,Food & Drink,45.54,"13,516",13,0,0,2,0,0,1,0,0
2019-09-01,display,mobile-web,cpm,109,Business,6.08,"1,829",4,0,0,1,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,109,Health & Fitness,4.3,656,1,0,0,0,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,109,Food & Drink,0.25,62,0,0,0,0,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,116,Business,384.09,"105,205",101,16012,10616,21,0,0,2,0,0
2019-09-01,display,mobile-web,cpm,116,Health & Fitness,283.04,"66,520",51,7115,4114,9,0,0,2,0,0
2019-09-01,display,mobile-web,cpm,116,Food & Drink,52.5,"8,671",10,1102,708,2,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,119,Business,"2,954.24","594,429",3957,41879,31289,223,0,0,7,0,0
2019-09-01,display,mobile-web,cpm,119,Health & Fitness,773.8,"158,883",759,24404,15623,52,0,0,9,0,0
2019-09-01,display,mobile-web,cpm,119,Food & Drink,375.01,"60,504",642,11377,9210,83,0,0,10,0,0
2019-09-01,display,mobile-web,cpm,120,Business,78.97,"17,387",35,5312,2553,4,0,0,1,0,0
2019-09-01,display,mobile-web,cpm,120,Health & Fitness,51.08,"10,217",17,3056,1292,1,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,120,Food & Drink,12.09,"2,229",4,694,468,1,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,125,Business,31.3,"9,506",8,2753,1826,1,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,125,Health & Fitness,14.58,"3,729",3,1103,668,0,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,125,Food & Drink,5.64,"1,194",1,350,255,0,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,128,Business,373.46,"105,658",144,8533,5055,26,0,0,1,0,0
2019-09-01,display,mobile-web,cpm,128,Health & Fitness,202.35,"46,665",68,3850,2199,11,0,0,2,0,0
2019-09-01,display,mobile-web,cpm,128,Food & Drink,106.29,"24,065",42,1930,1477,6,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,132,Business,309.99,"88,906",147,15444,7731,36,0,0,3,0,0
2019-09-01,display,mobile-web,cpm,132,Health & Fitness,314,"68,144",81,12419,5472,8,0,0,3,0,0
2019-09-01,display,mobile-web,cpm,132,Food & Drink,44.15,"8,102",15,1384,680,4,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,134,Business,116.08,"28,399",39,8240,5207,6,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,134,Health & Fitness,59.35,"14,159",12,4124,2442,1,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,134,Food & Drink,13.71,"2,347",4,717,497,0,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,135,Business,7.78,"1,767",32,0,0,2,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,135,Health & Fitness,1.04,212,5,0,0,0,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,135,Food & Drink,0.21,49,1,0,0,0,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,137,Business,12.09,"4,678",2,427,170,0,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,137,Health & Fitness,13.23,"4,203",3,29,12,0,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,137,Food & Drink,0.82,195,0,6,3,0,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,141,Business,1.05,230,2,60,22,1,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,141,Health & Fitness,0.29,53,0,12,7,0,0,0,0,0,0
2019-09-01,display,mobile-web,cpm,141,Food & Drink,0.02,3,0,1,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,20,Business,28.43,"8,817",25,16,8,2,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,20,Health & Fitness,2.23,269,1,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,75,Business, -   ,33,0,2,2,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,75,Health & Fitness, -   ,1,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,85,Business,0.27,21,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,85,Health & Fitness, -   ,3,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,86,Business,7.84,"2,640",6,88,81,1,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,86,Health & Fitness,1.86,306,1,40,38,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,86,Food & Drink, -   ,1,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,87,Business,93.36,"15,417",73,17,16,6,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,87,Health & Fitness,12.8,"1,208",7,3,3,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,87,Food & Drink,0.15,74,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,95,Business,140.56,"18,636",112,324,315,13,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,95,Health & Fitness,33.17,"3,753",19,121,120,1,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,95,Food & Drink,2.03,393,2,4,4,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,106,Business,0.34,42,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,106,Health & Fitness, -   , -   ,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,116,Business,1.17,223,1,44,31,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,116,Health & Fitness, -   , -   ,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,116,Food & Drink, -   ,1,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,117,Business,468.89,"116,733",371,27026,26798,20,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,117,Health & Fitness,77.23,"10,815",39,2769,2738,1,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,117,Food & Drink,4.84,"1,460",5,350,348,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,124,Business,3.21,276,3,35,35,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,124,Health & Fitness,0.26,41,0,10,10,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,124,Food & Drink, -   ,1,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,128,Business,65.09,"19,618",57,1573,1537,2,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,128,Health & Fitness,5.28,612,3,102,102,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,128,Food & Drink,0.1,105,0,10,10,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,137,Business, -   , -   ,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,141,Business,41.48,"3,974",30,788,772,6,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,141,Health & Fitness,5.49,"1,473",3,263,255,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpc,141,Food & Drink,0.47,132,0,29,29,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,20,Business,112.28,"24,147",83,30,19,11,0,0,1,0,0
2019-09-01,display,tablet-app,cpm,20,Health & Fitness,102.04,"17,589",54,77,44,7,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,20,Food & Drink,95.08,"17,781",64,28,17,13,0,0,3,0,0
2019-09-01,display,tablet-app,cpm,75,Business,2.26,539,1,32,30,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,75,Health & Fitness,3.31,534,1,18,14,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,75,Food & Drink,0.04,13,0,2,1,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,85,Business,2.24,384,1,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,85,Health & Fitness,1.52,207,1,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,85,Food & Drink,0.14,16,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,86,Business,124.3,"34,301",66,3684,3176,15,0,0,3,0,0
2019-09-01,display,tablet-app,cpm,86,Health & Fitness,181.2,"31,200",79,4017,3822,6,0,0,2,0,0
2019-09-01,display,tablet-app,cpm,86,Food & Drink,1.46,335,1,9,8,1,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,87,Business,705.39,"139,648",691,302,258,80,0,0,10,0,0
2019-09-01,display,tablet-app,cpm,87,Health & Fitness,322.17,"55,409",249,307,282,33,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,87,Food & Drink,53.28,"9,219",47,34,32,10,0,0,1,0,0
2019-09-01,display,tablet-app,cpm,95,Business,"1,424.67","244,976",1130,3720,3451,149,0,0,12,0,0
2019-09-01,display,tablet-app,cpm,95,Health & Fitness,669.24,"111,728",497,4265,4190,59,0,0,1,0,0
2019-09-01,display,tablet-app,cpm,95,Food & Drink,209.27,"42,777",125,1862,1819,17,0,0,1,0,0
2019-09-01,display,tablet-app,cpm,106,Business,2.07,442,1,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,106,Health & Fitness,1.7,374,1,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,106,Food & Drink,0.81,251,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,109,Business,0.06,14,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,109,Health & Fitness,0.04,14,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,109,Food & Drink,0, -   ,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,116,Business,11.64,"2,382",11,576,396,2,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,116,Health & Fitness,0.44,97,2,3,1,1,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,116,Food & Drink,1.03,203,0,43,27,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,117,Business,"3,196.00","915,740",3481,233273,231755,202,0,0,30,0,0
2019-09-01,display,tablet-app,cpm,117,Health & Fitness,"1,630.77","364,068",1439,81182,80504,110,0,0,2,0,0
2019-09-01,display,tablet-app,cpm,117,Food & Drink,810.74,"182,640",836,44271,43856,107,0,0,9,0,0
2019-09-01,display,tablet-app,cpm,124,Business,28.16,"6,866",45,472,470,1,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,124,Health & Fitness,8.45,"1,625",9,300,299,1,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,124,Food & Drink,0.96,272,1,29,29,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,128,Business,476.2,"104,478",355,11549,11394,38,0,0,3,0,0
2019-09-01,display,tablet-app,cpm,128,Health & Fitness,199.78,"50,114",178,5895,5871,12,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,128,Food & Drink,60.47,"13,457",55,573,567,13,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,137,Business,0.99,259,3,17,14,1,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,137,Health & Fitness,3.48,586,3,65,63,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,137,Food & Drink,0.01,3,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-app,cpm,141,Business,239.99,"52,428",259,10645,10398,34,0,0,5,0,0
2019-09-01,display,tablet-app,cpm,141,Health & Fitness,282.55,"46,557",148,9731,9539,18,0,0,1,0,0
2019-09-01,display,tablet-app,cpm,141,Food & Drink,7.71,"1,398",8,299,290,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,20,Business,2.06,"2,883",1,494,293,1,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,20,Health & Fitness,0.26,412,0,108,71,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,73,Business, -   , -   ,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,75,Business,0.31,176,0,41,24,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,75,Health & Fitness,0.18,15,0,2,1,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,75,Food & Drink, -   ,2,0,1,0,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,85,Business,4.29,"4,719",3,825,482,1,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,85,Health & Fitness, -   ,192,0,48,26,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,85,Food & Drink,0.14,78,0,8,4,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,86,Business, -   ,860,0,34,11,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,86,Health & Fitness, -   ,34,0,4,1,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,86,Food & Drink,1.38,362,1,54,31,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,87,Business,3.23,"2,747",2,285,165,1,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,87,Health & Fitness,0.6,173,0,19,12,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,87,Food & Drink, -   ,21,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,94,Business,7.11,"5,276",4,537,304,1,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,94,Health & Fitness,0.96,354,0,30,16,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,94,Food & Drink,0.28,854,0,112,62,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,95,Business,21.06,"9,876",15,1131,555,3,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,95,Health & Fitness,3.58,713,2,108,56,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,95,Food & Drink,0.77,408,1,31,16,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,106,Business,4.58,"2,782",3,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,106,Health & Fitness, -   ,180,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,109,Business,1.06,139,1,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,109,Health & Fitness, -   ,3,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,116,Business,0.36,713,0,83,44,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,116,Health & Fitness,0.6,10,0,2,2,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,116,Food & Drink, -   ,2,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,119,Business,7.42,"4,119",5,457,261,2,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,119,Health & Fitness,1.52,441,1,116,67,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,119,Food & Drink,0.18,129,0,29,21,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,120,Business, -   ,27,0,8,5,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,120,Health & Fitness, -   ,5,0,1,1,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,120,Food & Drink, -   , -   ,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,125,Business,0.23,146,0,40,30,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,125,Health & Fitness,0.23,11,0,4,3,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,125,Food & Drink, -   ,1,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,128,Business,2.59,562,2,63,28,1,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,128,Health & Fitness, -   ,64,0,16,6,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,128,Food & Drink, -   ,4,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,132,Business,1.61,722,1,182,86,1,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,132,Health & Fitness, -   ,75,0,17,9,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,132,Food & Drink, -   ,12,0,3,2,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,134,Business, -   ,174,0,51,28,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,134,Health & Fitness,0.6,24,0,7,4,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,134,Food & Drink, -   ,1,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,135,Business,26.74,947,25,0,0,2,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,135,Health & Fitness,3.51,111,3,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,135,Food & Drink,1.69,26,1,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,137,Business, -   ,6,0,1,0,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,137,Health & Fitness, -   ,2,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpc,137,Food & Drink, -   ,2,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,20,Business,40.22,"13,619",11,2781,1867,3,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,20,Health & Fitness,69.27,"12,990",10,2556,1602,2,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,20,Food & Drink,24.89,"6,649",5,1535,966,2,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,75,Business,10.49,"2,860",6,629,374,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,75,Health & Fitness,2.96,586,2,83,48,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,75,Food & Drink,3.15,941,1,67,51,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,85,Business,92.97,"30,426",33,4652,3155,8,0,0,1,0,0
2019-09-01,display,tablet-web,cpm,85,Health & Fitness,61.81,"14,350",15,2114,1336,3,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,85,Food & Drink,21.05,"6,477",10,957,707,6,0,0,1,0,0
2019-09-01,display,tablet-web,cpm,86,Business,16.58,"5,305",3,635,381,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,86,Health & Fitness,7,"1,813",1,222,112,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,86,Food & Drink,1.76,"1,260",0,101,54,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,87,Business,43.84,"18,390",22,1639,1096,6,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,87,Health & Fitness,64.32,"14,929",14,1229,681,4,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,87,Food & Drink,9.48,"3,569",5,273,216,2,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,94,Business,152.22,"66,396",59,7416,4825,9,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,94,Health & Fitness,78.32,"22,164",13,2059,1310,2,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,94,Food & Drink,16.29,"7,008",4,688,488,2,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,95,Business,215.18,"67,199",98,6419,3753,23,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,95,Health & Fitness,152.73,"31,232",65,3040,1694,17,0,0,2,0,0
2019-09-01,display,tablet-web,cpm,95,Food & Drink,106.73,"23,646",26,2544,1417,5,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,106,Business,69.89,"21,053",19,0,0,5,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,106,Health & Fitness,49.16,"10,869",10,0,0,1,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,106,Food & Drink,8.2,"2,845",5,0,0,2,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,109,Business,11.4,"4,107",7,0,0,2,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,109,Health & Fitness,10.29,"1,735",2,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,109,Food & Drink,0.03,9,0,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,116,Business,26.15,"6,947",4,1016,669,2,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,116,Health & Fitness,10.11,"2,553",1,329,194,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,116,Food & Drink,3.36,608,0,66,42,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,119,Business,136.19,"34,522",39,4322,3268,9,0,0,1,0,0
2019-09-01,display,tablet-web,cpm,119,Health & Fitness,91.04,"27,443",23,5748,4911,7,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,119,Food & Drink,27.83,"6,134",8,1066,823,3,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,120,Business,6.32,"1,276",1,403,336,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,120,Health & Fitness,2.46,466,0,144,111,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,120,Food & Drink,1.18,209,0,65,55,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,125,Business,6.45,"2,027",2,548,452,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,125,Health & Fitness,1.87,470,0,136,106,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,125,Food & Drink,1.44,392,0,112,95,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,128,Business,13.92,"4,765",7,521,264,2,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,128,Health & Fitness,5.98,"1,546",3,226,120,2,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,128,Food & Drink,3.26,743,1,59,35,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,132,Business,12.01,"3,604",13,955,482,5,0,0,1,0,0
2019-09-01,display,tablet-web,cpm,132,Health & Fitness,17.61,"2,958",6,773,390,1,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,132,Food & Drink,2.62,518,0,146,77,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,134,Business,4.79,"1,280",2,375,250,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,134,Health & Fitness,2.15,453,1,134,93,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,134,Food & Drink,0.43,98,0,30,18,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,135,Business,2.4,544,14,0,0,2,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,135,Health & Fitness,0.34,72,2,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,135,Food & Drink,0.09,19,1,0,0,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,137,Business,0.46,178,0,19,9,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,137,Health & Fitness,0.29,63,0,3,1,0,0,0,0,0,0
2019-09-01,display,tablet-web,cpm,137,Food & Drink,0.03,7,0,1,0,0,0,0,0,0,0
2019-09-01,display,unknown,cpc,20,Business, -   ,2,0,1,0,0,0,0,0,0,0
2019-09-01,display,unknown,cpc,20,Health & Fitness, -   ,3,0,1,1,0,0,0,0,0,0
2019-09-01,display,unknown,cpc,86,Business, -   ,10,0,1,1,0,0,0,0,0,0
2019-09-01,display,unknown,cpc,86,Health & Fitness, -   ,2,0,0,0,0,0,0,0,0,0
2019-09-01,display,unknown,cpc,141,Business, -   , -   ,0,0,0,0,0,0,0,0,0
2019-09-01,display,unknown,cpm,20,Business,0.08,18,0,4,2,0,0,0,0,0,0
2019-09-01,display,unknown,cpm,20,Health & Fitness,0.12,20,0,6,3,0,0,0,0,0,0
2019-09-01,display,unknown,cpm,20,Food & Drink,0.01,2,0,0,0,0,0,0,0,0,0
2019-09-01,display,unknown,cpm,86,Business,0.32,100,0,11,9,0,0,0,0,0,0
2019-09-01,display,unknown,cpm,86,Health & Fitness,0.89,150,0,24,23,0,0,0,0,0,0
2019-09-01,display,unknown,cpm,86,Food & Drink,0.01,3,0,0,0,0,0,0,0,0,0
2019-09-01,native,desktop,cpc,1,Business,"1,144.24","92,849",1624,16958,14810,195,0,0,31,0,0
2019-09-01,native,desktop,cpc,1,Health & Fitness,"2,679.95","236,708",5373,44810,40953,14,0,0,0,0,0
2019-09-01,native,desktop,cpc,1,Food & Drink,8.72,599,11,12,10,2,0,0,0,0,0
2019-09-01,native,desktop,cpc,13,Business,128.38,"142,445",185,16531,9145,21,0,0,1,0,0
2019-09-01,native,desktop,cpc,13,Health & Fitness,155.41,"164,103",127,21225,12306,1,0,0,2,0,0
2019-09-01,native,desktop,cpc,13,Food & Drink,1.42,505,2,6,3,1,0,0,0,0,0
2019-09-01,native,desktop,cpc,14,Health & Fitness, -   , -   ,0,0,0,0,0,0,0,0,0
2019-09-01,native,desktop,cpc,15,Business,18.72,"11,336",21,2645,1748,2,0,0,0,0,0
2019-09-01,native,desktop,cpc,15,Health & Fitness,176.68,"50,396",128,13078,9254,1,0,0,0,0,0
2019-09-01,native,desktop,cpc,15,Food & Drink, -   ,223,0,69,47,0,0,0,0,0,0
2019-09-01,native,desktop,cpc,20,Business,59.13,"294,010",104,74968,31403,26,0,0,0,0,0
2019-09-01,native,desktop,cpc,20,Health & Fitness,100.7,"695,412",235,186920,82735,2,0,0,3,0,0
2019-09-01,native,desktop,cpc,21,Business,0.13,"4,231",0,719,334,0,0,0,0,0,0
2019-09-01,native,desktop,cpc,21,Health & Fitness,1.32,"9,352",2,1241,704,0,0,0,0,0,0
2019-09-01,native,desktop,cpc,21,Food & Drink, -   ,8,0,0,0,0,0,0,0,0,0
2019-09-01,native,desktop,cpc,28,Business,8.44,"16,586",12,1,1,2,0,0,1,0,0
2019-09-01,native,desktop,cpc,28,Health & Fitness,3.87,"24,330",7,9,5,0,0,0,1,0,0
2019-09-01,native,desktop,cpc,28,Food & Drink,0.52,131,0,0,0,0,0,0,0,0,0
2019-09-01,native,desktop,cpc,33,Business,45.3,"73,100",74,0,0,9,0,0,0,0,0
2019-09-01,native,desktop,cpc,33,Health & Fitness,83.89,"126,772",134,0,0,1,0,0,0,0,0
2019-09-01,native,desktop,cpc,33,Food & Drink,0.72,532,1,0,0,0,0,0,0,0,0
2019-09-01,native,desktop,cpc,54,Business,3.09,"30,868",5,0,0,0,0,0,0,0,0
2019-09-01,native,desktop,cpc,54,Health & Fitness,18.52,"143,702",47,0,0,0,0,0,0,0,0
2019-09-01,native,desktop,cpc,54,Food & Drink, -   ,217,0,0,0,0,0,0,0,0,0
2019-09-01,native,desktop,cpc,73,Business, -   ,13,0,0,0,0,0,0,0,0,0
2019-09-01,native,desktop,cpc,73,Health & Fitness, -   ,46,0,5,4,0,0,0,0,0,0
2019-09-01,native,desktop,cpc,73,Food & Drink, -   , -   ,0,0,0,0,0,0,0,0,0
2019-09-01,native,desktop,cpc,75,Business,20.51,"99,088",35,13385,6277,4,0,0,0,0,0
2019-09-01,native,desktop,cpc,75,Health & Fitness,51.41,"617,734",118,168694,33463,0,0,0,0,0,0
